ticker,trade_date,market_regime,open,high,low,close,volume,avg_volume_20,volume_ratio,close_pos,prior_high_60,breakout_next_not_low_open,breakout_next_low_open,ret_10d_net,ret_20d_net,overhead_supply_layer,breakout_strength_pct,pre_rank_score,intraday_rows,intraday_strong_attack,below_open_after_1130,intraday_attack_failure,intraday_close_pos,intraday_return_pct,scanner_score,rank_in_date
2454,2026-04-22,bull,2120.0,2295.0,2110.0,2295.0,24343038,11123196.3,2.1884930683098704,1.0,2090.0,True,False,0.46511774193548383,,0.0,9.808612440191379,93.0,,,,,,,93.0,7
3211,2026-04-22,bull,386.0,417.0,386.0,415.0,21027241,10892122.15,1.930499925581536,0.9354838709677419,388.0,True,False,-0.0980485815602837,,1.0,6.958762886597936,93.0,,,,,,,93.0,8
1727,2026-04-22,bull,58.5,64.9,58.0,64.9,17514233,5986391.8,2.925674360304984,1.0,63.6,True,False,0.12912822931785187,,0.0,2.0440251572327206,93.0,,,,,,,93.0,9
1721,2026-04-22,bull,27.0,27.25,25.75,27.25,14634311,2978297.0,4.913650653376745,1.0,24.8,True,False,0.014558163265306144,,0.0,9.879032258064523,93.0,,,,,,,93.0,10
2351,2026-04-22,bull,148.5,166.0,146.5,166.0,13549514,8199078.15,1.6525655387246185,1.0,152.0,True,False,-0.02064289940828399,,0.0,9.210526315789469,93.0,,,,,,,93.0,11
3338,2026-04-22,bull,70.0,77.7,69.7,77.7,12501941,1564349.8,7.9917809942507745,1.0,73.4,True,False,-0.14349705882352945,,0.0,5.858310626702989,93.0,,,,,,,93.0,12
8271,2026-04-22,bull,228.0,238.0,225.0,238.0,11157545,5050246.6,2.2093069673072994,1.0,216.5,True,False,-0.031390275049115936,,0.0,9.930715935334877,93.0,,,,,,,93.0,13
6234,2026-04-22,bull,35.6,38.25,35.0,38.25,8963987,2346947.6,3.8194235780977808,1.0,35.55,True,False,0.46858519619500594,,0.0,7.594936708860778,93.0,,,,,,,93.0,14
6532,2026-04-22,bull,99.7,102.5,97.6,102.5,6512976,1721930.55,3.7823685746210844,1.0,93.2,True,False,-0.0010190821256038434,,0.0,9.978540772532195,93.0,,,,,,,93.0,15
3071,2026-04-22,bull,30.65,33.4,30.1,33.4,5154751,1968766.65,2.618264079188867,1.0,32.65,True,False,-0.15514577464788734,,0.0,2.297090352220521,93.0,,,,,,,93.0,16
6291,2026-04-22,bull,480.0,506.0,462.0,506.0,3461909,2243415.7,1.5431420043998085,1.0,461.0,True,False,-0.05889518664047153,,0.0,9.76138828633406,93.0,,,,,,,93.0,17
2497,2026-04-22,bull,56.2,61.1,55.7,61.1,2373274,907638.75,2.61477818129735,1.0,58.2,True,False,-0.01566996726677581,,0.0,4.982817869415812,93.0,,,,,,,93.0,18
6166,2026-04-22,bull,78.8,81.0,77.9,81.0,2153348,1247133.1,1.726638479886389,1.0,79.7,True,False,0.06205123456790131,,0.0,1.6311166875784044,93.0,,,,,,,93.0,19
8040,2026-04-22,bull,70.3,71.9,70.3,71.9,1811946,820646.9,2.2079483880338793,1.0,65.4,True,False,0.0537526490066226,,0.0,9.938837920489284,93.0,,,,,,,93.0,20
6208,2026-04-22,bull,76.9,82.5,76.9,82.5,1780369,1009948.55,1.762831383836335,1.0,77.7,True,False,-0.1462994382022472,,0.0,6.177606177606165,93.0,,,,,,,93.0,21
6877,2026-04-22,bull,169.0,180.0,165.5,180.0,1754216,1114488.7,1.5740096781600388,1.0,172.5,True,False,-0.13816552162849868,,0.0,4.347826086956519,93.0,,,,,,,93.0,22
2460,2026-04-22,bull,37.1,39.8,36.9,39.4,3709782,1688814.3,2.1966784625165716,0.8620689655172418,38.45,False,True,-0.13858195876288656,,0.0,2.4707412223667014,83.0,,,,,,,83.0,23
3312,2026-04-22,bull,43.15,47.4,42.6,47.4,9276914,1491031.25,6.221810575734077,1.0,45.9,True,False,-0.13952346938775503,,18.0,3.267973856209161,77.0,,,,,,,77.0,24
3034,2026-04-22,bull,416.0,434.5,416.0,432.5,7962573,4021876.9,1.97981519523882,0.8918918918918919,421.0,True,False,0.028396575342465667,,31.0,2.7315914489311144,77.0,,,,,,,77.0,25
6462,2026-04-22,bull,135.5,143.5,135.5,143.5,6400065,1868100.85,3.4259740313270557,1.0,130.5,True,False,-0.12737777777777778,,4.0,9.961685823754785,77.0,,,,,,,77.0,26
4961,2026-04-22,bull,156.0,169.0,155.5,169.0,3353266,1132290.0,2.9614904308966783,1.0,159.5,True,False,-0.08584999999999995,,28.0,5.956112852664575,77.0,,,,,,,77.0,27
5498,2026-04-21,bull,77.6,83.1,76.8,83.1,50348823,14636657.15,3.439912712582736,1.0,76.0,True,False,-0.14195149942329874,,0.0,9.342105263157885,93.0,,,,,,,93.0,1
3189,2026-04-21,bull,453.0,473.5,446.0,473.5,38001566,18582767.25,2.0449896126208005,1.0,430.5,True,False,-0.033067741935483876,,0.0,9.988385598141702,93.0,,,,,,,93.0,2
2436,2026-04-21,bull,69.6,75.1,66.7,75.1,27574769,4802892.55,5.7412837603456275,1.0,71.4,True,False,-0.03438437094682221,,0.0,5.182072829131634,93.0,,,,,,,93.0,3
2454,2026-04-21,bull,1930.0,2090.0,1925.0,2090.0,19459855,10563581.2,1.8421645682053356,1.0,1975.0,True,False,0.6120745283018868,,0.0,5.822784810126591,93.0,,,,,,,93.0,4
6153,2026-04-21,bull,19.0,20.65,18.9,20.65,16327665,5370209.4,3.040414960355177,1.0,20.15,True,False,-0.14705370370370371,,0.0,2.481389578163773,93.0,,,,,,,93.0,5
6488,2026-04-21,bull,565.0,602.0,555.0,597.0,14014125,4648557.55,3.0147255033983607,0.8936170212765957,555.0,True,False,0.1978227879799667,,0.0,7.567567567567557,93.0,,,,,,,93.0,6
6205,2026-04-21,bull,82.0,89.1,79.6,89.1,11873824,2959487.05,4.01212230342417,1.0,82.5,True,False,0.03507920353982299,,0.0,7.999999999999985,93.0,,,,,,,93.0,7
6861,2026-04-21,bull,182.0,195.0,176.5,195.0,7104348,1761342.05,4.033485716190106,1.0,179.5,True,False,0.7470637529137528,,0.0,8.635097493036215,93.0,,,,,,,93.0,8
6231,2026-04-21,bull,304.0,317.0,282.5,317.0,5031781,1979343.8,2.5421460385002344,1.0,292.5,True,False,-0.09069848484848483,,1.0,8.376068376068368,93.0,,,,,,,93.0,9
6174,2026-04-21,bull,31.2,33.2,30.45,33.2,4914542,862459.15,5.698289594353541,1.0,30.25,True,False,0.21423862629246662,,0.0,9.752066115702496,93.0,,,,,,,93.0,10
3430,2026-04-21,bull,98.9,103.5,98.8,103.5,3997810,831313.6,4.809027543877545,1.0,94.1,True,False,0.40428824884792613,,0.0,9.989373007438896,93.0,,,,,,,93.0,11
6532,2026-04-21,bull,84.8,93.2,83.9,93.2,2652152,1695611.8,1.5641268832877901,1.0,86.5,True,False,-0.054997442326980985,,0.0,7.745664739884406,93.0,,,,,,,93.0,12
6415,2026-04-21,bull,377.5,398.5,364.5,394.0,20094999,6202290.8,3.2399317684362687,0.8676470588235294,365.5,True,False,0.012157202881152428,,3.0,7.797537619699035,85.0,,,,,,,85.0,13
2351,2026-04-21,bull,143.0,152.0,138.5,151.0,15576568,7524648.25,2.0700725778111955,0.9259259259259259,141.5,False,True,0.04802205387205385,,0.0,6.7137809187279185,83.0,,,,,,,83.0,14
3388,2026-04-21,bull,116.0,119.5,115.0,119.5,7493325,969657.65,7.727804756658188,1.0,109.0,False,True,-0.00585,,0.0,9.633027522935777,83.0,,,,,,,83.0,15
5284,2026-04-21,bull,361.5,384.5,342.0,380.0,6552473,1902120.65,3.444825121897499,0.8941176470588236,350.0,False,True,-0.0615529177718833,,0.0,8.571428571428562,83.0,,,,,,,83.0,16
3504,2026-04-21,bull,70.4,74.8,67.3,74.2,7648202,926380.65,8.256003620110157,0.9200000000000007,73.3,False,True,-0.1274716216216216,,0.0,1.2278308321964637,77.0,,,,,,,77.0,17
3661,2026-04-21,bull,3745.0,3985.0,3740.0,3985.0,4763004,2494412.2,1.9094694934542091,1.0,3735.0,True,False,0.10756463414634157,,8.0,6.693440428380182,77.0,,,,,,,77.0,18
6462,2026-04-21,bull,122.0,130.5,121.0,130.5,5983932,1648366.95,3.630218380682772,1.0,129.0,True,False,-0.053820479704797065,,24.0,1.1627906976744207,71.0,,,,,,,71.0,19
2834,2026-04-20,bull,16.35,16.95,16.35,16.9,79165282,26970845.0,2.935216972252816,0.9166666666666652,16.4,True,False,-0.0530476401179941,,0.0,3.0487804878048808,93.0,,,,,,,93.0,1
8358,2026-04-20,bull,373.0,404.0,362.5,404.0,50938117,28337377.95,1.7975592904141648,1.0,367.5,True,False,0.06593217821782185,,0.0,9.93197278911564,93.0,,,,,,,93.0,2
3189,2026-04-20,bull,397.0,430.5,396.0,430.5,33909184,20226662.9,1.6764596398153253,1.0,408.0,True,False,0.15750540838852092,,0.0,5.514705882352944,93.0,,,,,,,93.0,3
2484,2026-04-20,bull,45.75,46.6,44.9,46.6,27553465,12566136.05,2.1926760056047616,1.0,43.85,True,False,-0.13481622313203698,,0.0,6.271379703534774,93.0,,,,,,,93.0,4
8074,2026-04-20,bull,72.0,78.3,70.7,78.3,24707820,4304531.9,5.739955138908368,1.0,76.8,True,False,0.1780580459770115,,0.0,1.953125,93.0,,,,,,,93.0,5
3374,2026-04-20,bull,185.5,202.5,184.0,202.5,20619836,4187806.95,4.923779019947421,1.0,196.5,True,False,-0.023049017199017176,,0.0,3.053435114503822,93.0,,,,,,,93.0,6
2464,2026-04-20,bull,81.5,86.9,81.3,86.9,19558958,4056758.5,4.82132668237461,1.0,85.0,True,False,0.27824090909090915,,0.0,2.2352941176470686,93.0,,,,,,,93.0,7
2340,2026-04-20,bull,32.8,35.5,32.8,35.5,16774797,6404891.7,2.6190602098705273,1.0,34.25,True,False,0.06201171574903976,,0.0,3.649635036496357,93.0,,,,,,,93.0,8
6226,2026-04-20,bull,15.5,16.05,15.15,16.0,11656828,3693887.9,3.155707026193188,0.9444444444444436,15.7,True,False,-0.20584999999999995,,0.0,1.9108280254777066,93.0,,,,,,,93.0,9
8289,2026-04-20,bull,51.0,54.6,50.9,54.6,11382241,4513763.65,2.5216741244305068,1.0,51.9,True,False,-0.1636998293515358,,0.0,5.202312138728327,93.0,,,,,,,93.0,10
4720,2026-04-20,bull,21.95,24.3,21.95,24.3,9322363,5190327.2,1.7961031435551884,1.0,22.5,True,False,0.009744541910331382,,0.0,8.000000000000007,93.0,,,,,,,93.0,11
4707,2026-04-20,bull,15.1,15.95,14.7,15.85,9248833,3340281.55,2.7688782701565984,0.9200000000000003,15.05,True,False,-0.07147500000000004,,0.0,5.31561461794019,93.0,,,,,,,93.0,12
8182,2026-04-20,bull,39.55,42.95,39.4,42.95,7985774,1163715.2,6.862309609773938,1.0,39.05,True,False,-0.06980348837209302,,0.0,9.987195902688883,93.0,,,,,,,93.0,13
3363,2026-04-20,bull,909.0,988.0,906.0,988.0,6752315,3954509.65,1.7074974137438255,1.0,912.0,True,False,-0.13385,,0.0,8.333333333333325,93.0,,,,,,,93.0,14
8383,2026-04-20,bull,65.0,68.6,65.0,68.6,5179116,2207628.4,2.3460089569422102,1.0,62.4,True,False,-0.11803836565096967,,0.0,9.935897435897424,93.0,,,,,,,93.0,15
3680,2026-04-20,bull,436.5,473.0,430.0,473.0,4354425,2098871.15,2.0746509379577684,1.0,462.0,True,False,0.18677295081967218,,0.0,2.3809523809523725,93.0,,,,,,,93.0,16
6261,2026-04-20,bull,79.1,86.1,79.1,86.1,4313170,1415890.15,3.0462603331197693,1.0,84.7,True,False,0.2413283295711061,,0.0,1.6528925619834656,93.0,,,,,,,93.0,17
6568,2026-04-20,bull,227.0,247.5,226.0,247.5,2572643,1516247.2,1.6967173954220658,1.0,240.5,True,False,0.04473365758754868,,0.0,2.9106029106028997,93.0,,,,,,,93.0,18
6715,2026-04-20,bull,433.0,468.5,432.0,468.5,2390592,1424000.7,1.6787856916081572,1.0,460.0,True,False,-0.09038608247422683,,0.0,1.8478260869565277,93.0,,,,,,,93.0,19
6584,2026-04-20,bull,710.0,733.0,694.0,733.0,1749891,937323.25,1.8669023733274512,1.0,710.0,True,False,-0.06389749340369397,,0.0,3.2394366197183055,93.0,,,,,,,93.0,20
6456,2026-04-20,bull,78.5,84.8,75.2,83.8,49721028,12629839.65,3.9367901238556104,0.8958333333333333,82.8,True,False,-0.04284284009546533,,0.0,1.2077294685990392,87.0,,,,,,,87.0,21
6488,2026-04-20,bull,508.0,555.0,508.0,551.0,8933070,4433669.15,2.0148255762385876,0.9148936170212766,543.0,True,False,0.17291106194690267,,1.0,1.4732965009208066,87.0,,,,,,,87.0,22
6643,2026-04-20,bull,517.0,556.0,513.0,556.0,3293913,1334421.2,2.468420765497431,1.0,525.0,True,False,0.1268933628318584,,3.0,5.9047619047619015,85.0,,,,,,,85.0,23
6854,2026-04-20,bull,172.0,184.0,170.0,184.0,2390529,1268311.5,1.8848122089880917,1.0,167.5,True,False,-0.17727857142857137,,3.0,9.850746268656717,85.0,,,,,,,85.0,24
5244,2026-04-20,bull,50.0,50.8,49.1,50.8,7795366,2187530.8,3.563545710990675,1.0,46.2,False,True,-0.15243634538152603,,1.0,9.956709956709942,83.0,,,,,,,83.0,25
1815,2026-04-17,bull,115.5,127.0,115.5,127.0,128213671,66015805.45,1.942166275576359,1.0,122.5,True,False,-0.15760097276264592,,0.0,3.6734693877551017,93.0,,,,,,,93.0,1
1711,2026-04-17,bull,43.0,47.95,43.0,47.95,73476393,33519216.65,2.1920677254252,1.0,45.85,True,False,0.09871273764258551,,0.0,4.580152671755733,93.0,,,,,,,93.0,2
6173,2026-04-17,bull,84.3,92.2,81.8,92.2,40774355,5475178.85,7.44712750342393,1.0,83.9,True,False,-0.04328315508021394,,0.0,9.892729439809301,93.0,,,,,,,93.0,3
8358,2026-04-17,bull,341.5,367.5,341.5,367.5,40256277,26533032.3,1.517213582859129,1.0,344.0,True,False,0.0732384718498659,,0.0,6.83139534883721,93.0,,,,,,,93.0,4
2402,2026-04-17,bull,70.7,77.7,70.7,77.7,39487468,18058586.25,2.186631193236403,1.0,75.9,True,False,-0.0848308917197452,,0.0,2.371541501976271,93.0,,,,,,,93.0,5
6278,2026-04-17,bull,145.0,157.0,143.0,157.0,27549290,6097454.2,4.518162678450294,1.0,147.5,True,False,0.10526111111111117,,0.0,6.440677966101704,93.0,,,,,,,93.0,6
4540,2026-04-17,bull,52.7,58.1,52.6,57.9,16717104,2677019.5,6.244670238674018,0.9636363636363631,55.0,True,False,0.15939701873935266,,0.0,5.272727272727273,93.0,,,,,,,93.0,7
8261,2026-04-17,bull,115.0,127.5,114.5,127.5,10714805,2539263.3,4.219651030281105,1.0,118.0,True,False,-0.07949341085271319,,0.0,8.05084745762712,93.0,,,,,,,93.0,8
6139,2026-04-17,bull,660.0,729.0,652.0,723.0,9661479,5953293.05,1.6228797942342181,0.922077922077922,673.0,True,False,-0.08409933687002655,,0.0,7.42942050520059,93.0,,,,,,,93.0,9
8383,2026-04-17,bull,57.1,62.4,56.5,62.4,8866823,1840893.2,4.816587404418681,1.0,57.5,True,False,0.017226923076922994,,0.0,8.521739130434792,93.0,,,,,,,93.0,10
4707,2026-04-17,bull,14.15,15.05,14.15,15.05,8271400,2987353.4,2.7688053244721567,1.0,14.8,True,False,-0.015783774834437138,,0.0,1.6891891891891886,93.0,,,,,,,93.0,11
6909,2026-04-17,bull,58.3,64.9,57.4,64.9,7113388,2807363.8,2.5338319173311277,1.0,61.3,True,False,-0.12973059701492537,,0.0,5.872756933115841,93.0,,,,,,,93.0,12
6205,2026-04-17,bull,69.5,75.0,68.5,75.0,6738285,2209596.1,3.049555074793986,1.0,70.0,True,False,0.1396045454545455,,0.0,7.14285714285714,93.0,,,,,,,93.0,13
8182,2026-04-17,bull,37.3,39.05,36.0,39.05,5311448,904183.8,5.874301220614658,1.0,35.5,True,False,-0.04124823008849552,,0.0,9.999999999999986,93.0,,,,,,,93.0,14
6788,2026-04-17,bull,389.5,431.0,384.0,431.0,4712745,2934650.15,1.6058967028829656,1.0,409.5,True,False,-0.07583939554612937,,0.0,5.250305250305254,93.0,,,,,,,93.0,15
6829,2026-04-17,bull,185.5,197.0,185.5,197.0,4232694,1618436.6,2.6152979980803694,1.0,179.5,True,False,0.2587870023419204,,0.0,9.749303621169926,93.0,,,,,,,93.0,16
3581,2026-04-17,bull,118.5,119.0,113.5,119.0,3444890,1939834.05,1.77586840482566,1.0,108.5,True,False,0.5037285440613027,,0.0,9.677419354838701,93.0,,,,,,,93.0,17
5228,2026-04-17,bull,35.4,37.1,34.25,37.1,3323415,808312.65,4.111546441837821,1.0,33.75,True,False,-0.14425399002493774,,0.0,9.925925925925938,93.0,,,,,,,93.0,18
6877,2026-04-17,bull,154.0,157.5,146.0,157.5,1680827,1004139.55,1.6738978162945577,1.0,143.5,True,False,0.05646454005934722,,0.0,9.756097560975618,93.0,,,,,,,93.0,19
8111,2026-04-17,bull,72.5,79.2,72.4,79.2,16317476,3006461.2,5.427469345022646,1.0,74.3,True,False,-0.17631818727490997,,2.0,6.594885598923295,85.0,,,,,,,85.0,20
2481,2026-04-17,bull,108.5,118.0,107.5,118.0,48725665,26870586.3,1.8133458070470163,1.0,109.5,False,True,-0.13889347826086948,,0.0,7.762557077625565,83.0,,,,,,,83.0,21
3587,2026-04-17,bull,343.5,367.0,340.5,367.0,7123348,3831831.35,1.8589930895575557,1.0,339.5,False,True,-0.07895344827586201,,0.0,8.100147275405,83.0,,,,,,,83.0,22
3045,2026-04-17,bull,110.0,112.5,109.5,112.5,19150988,6826975.8,2.8051934796663556,1.0,110.0,True,False,-0.023627777777777782,,21.0,2.2727272727272707,77.0,,,,,,,77.0,23
6415,2026-04-17,bull,310.0,332.5,306.0,332.5,16101903,5902633.65,2.7279184097762865,1.0,320.0,True,False,0.19913614958448758,,12.0,3.90625,77.0,,,,,,,77.0,24
2476,2026-04-17,bull,108.5,116.0,108.0,115.0,10760275,3612656.6,2.9784937212133586,0.875,112.5,True,False,-0.051875104602510415,,4.0,2.2222222222222143,77.0,,,,,,,77.0,25
6245,2026-04-17,bull,79.0,83.4,79.0,82.8,3045853,1272812.5,2.3930099680824943,0.8636363636363619,79.0,True,False,-0.03946344537815125,,13.0,4.810126582278484,77.0,,,,,,,77.0,26
5244,2026-04-17,bull,46.0,46.2,45.25,46.2,4216354,1984601.55,2.1245342673444956,1.0,45.55,True,False,-0.17184999999999992,,21.0,1.4270032930845389,71.0,,,,,,,71.0,27
3714,2026-04-16,bull,71.9,76.0,69.0,76.0,180045652,28364959.65,6.347467234983358,1.0,69.1,True,False,-0.042260923276983255,,0.0,9.985528219971073,93.0,,,,,,,93.0,1
6285,2026-04-16,bull,251.0,267.0,244.0,267.0,53385894,32366514.65,1.6494174481650592,1.0,251.0,True,False,-0.19987985074626866,,0.0,6.374501992031867,93.0,,,,,,,93.0,2
6213,2026-04-16,bull,237.0,252.0,229.0,252.0,46275824,28426164.9,1.627930611209534,1.0,235.5,True,False,0.06134367588932812,,0.0,7.006369426751591,93.0,,,,,,,93.0,3
4979,2026-04-16,bull,551.0,586.0,537.0,586.0,32773935,12654051.25,2.589995437232009,1.0,533.0,True,False,-0.017213636363636355,,0.0,9.943714821763594,93.0,,,,,,,93.0,4
6173,2026-04-16,bull,76.3,83.9,74.7,83.9,23912892,4594942.3,5.204176774972779,1.0,80.4,True,False,0.010757354685646668,,0.0,4.353233830845782,93.0,,,,,,,93.0,5
6175,2026-04-16,bull,62.0,64.2,59.5,63.5,18192664,5204133.2,3.4958105991599138,0.8510638297872335,62.4,True,False,-0.030850000000000023,,0.0,1.7628205128205066,93.0,,,,,,,93.0,6
2484,2026-04-16,bull,37.3,40.3,37.25,40.3,17633554,9481686.85,1.8597486163551162,1.0,38.35,True,False,-0.10185000000000008,,0.0,5.084745762711851,93.0,,,,,,,93.0,7
2340,2026-04-16,bull,29.65,32.25,28.95,32.25,11175026,5054187.05,2.211043218117541,1.0,30.8,True,False,0.10998577712609961,,1.0,4.707792207792205,93.0,,,,,,,93.0,8
6829,2026-04-16,bull,168.0,179.5,166.0,179.5,5383221,1382284.35,3.8944382174333376,1.0,163.5,True,False,0.31760013477088955,,0.0,9.78593272171253,93.0,,,,,,,93.0,9
6877,2026-04-16,bull,134.0,143.5,129.5,143.5,1452284,952141.15,1.5252822546320994,1.0,135.0,True,False,0.09155259740259739,,0.0,6.296296296296289,93.0,,,,,,,93.0,10
4989,2026-04-16,bull,98.6,107.0,93.1,105.0,63862894,29218674.15,2.185687607594611,0.8561151079136691,98.3,False,True,0.096589024390244,,0.0,6.815869786368256,83.0,,,,,,,83.0,11
6456,2026-04-16,bull,70.2,77.1,65.1,76.8,50429597,9588584.4,5.259337029979107,0.9750000000000002,70.1,False,True,0.010150000000000013,,0.0,9.557774607703283,83.0,,,,,,,83.0,12
3645,2026-04-16,bull,93.3,102.5,87.5,100.5,40776749,11530188.75,3.536520510126081,0.8666666666666667,97.1,False,True,0.039376130653266415,,0.0,3.501544799176104,83.0,,,,,,,83.0,13
3221,2026-04-16,bull,42.05,45.7,41.8,45.7,21112481,11242957.15,1.877840564392794,1.0,41.55,False,True,-0.06512552140504932,,0.0,9.98796630565586,83.0,,,,,,,83.0,14
2460,2026-04-16,bull,34.0,37.75,32.2,37.3,4369127,945659.7,4.620189482537958,0.9189189189189184,35.5,False,True,-0.027707923497267896,,0.0,5.070422535211261,83.0,,,,,,,83.0,15
3443,2026-04-16,bull,3165.0,3375.0,3140.0,3345.0,4238415,2682085.25,1.58026856156045,0.8723404255319149,3225.0,False,True,0.2695991017964071,,0.0,3.7209302325581506,83.0,,,,,,,83.0,16
6278,2026-04-15,bull,127.0,137.5,122.0,137.0,33365776,3291491.2,10.13697864360081,0.967741935483871,125.0,True,False,0.14772142857142848,,0.0,9.600000000000009,93.0,,,,,,,93.0,1
4960,2026-04-15,bull,26.5,28.05,26.45,28.05,32829171,17260177.05,1.902018206701999,1.0,27.5,True,False,0.24822166123778514,,0.0,2.0000000000000018,93.0,,,,,,,93.0,2
3673,2026-04-15,bull,64.5,66.5,64.4,66.5,14998762,8478475.7,1.7690399230606983,1.0,60.5,True,False,-0.13822410071942445,,0.0,9.917355371900815,93.0,,,,,,,93.0,3
6829,2026-04-15,bull,155.0,163.5,151.5,163.5,4931435,1146687.95,4.300590234684162,1.0,152.5,True,False,0.4227214285714286,,0.0,7.21311475409836,93.0,,,,,,,93.0,4
6725,2026-04-15,bull,341.5,366.5,341.0,366.5,2889243,1271316.6,2.272638460002803,1.0,359.0,True,False,-0.12143441558441556,,0.0,2.089136490250687,93.0,,,,,,,93.0,5
6456,2026-04-15,bull,66.2,70.1,62.1,70.1,38149141,8286129.7,4.603975846528205,1.0,69.3,True,False,0.11950612535612529,,1.0,1.1544011544011523,87.0,,,,,,,87.0,6
2495,2026-04-15,bull,41.1,45.2,40.15,45.2,25800472,13311247.9,1.9382459250871586,1.0,42.8,False,True,-0.09178749999999988,,0.0,5.6074766355140415,83.0,,,,,,,83.0,7
4720,2026-04-15,bull,20.0,22.15,19.9,22.15,15210771,4267899.25,3.5639948623435758,1.0,20.65,False,True,0.2827863636363638,,0.0,7.2639225181598155,83.0,,,,,,,83.0,8
6175,2026-04-15,bull,58.6,62.4,56.8,62.4,14315312,4968418.1,2.8812615427836077,1.0,59.6,False,True,0.01834354838709675,,0.0,4.697986577181212,83.0,,,,,,,83.0,9
6187,2026-04-15,bull,1055.0,1135.0,1000.0,1135.0,9046127,3720565.3,2.431385090862402,1.0,1070.0,False,True,-0.032398672566371724,,0.0,6.074766355140193,83.0,,,,,,,83.0,10
8155,2026-04-15,bull,343.0,358.5,340.0,358.5,4495843,2739291.8,1.6412428204983494,1.0,335.5,False,True,0.21555762463343112,,0.0,6.85543964232489,83.0,,,,,,,83.0,11
2388,2026-04-15,bull,58.2,62.4,57.9,62.4,22249251,7288410.5,3.052689060255319,1.0,60.4,True,False,0.13998333333333327,,18.0,3.31125827814569,77.0,,,,,,,77.0,12
2493,2026-04-15,bull,139.0,152.5,132.5,152.5,9246376,1846955.4,5.006280065019437,1.0,143.5,True,False,-0.18945655737704922,,4.0,6.271777003484313,77.0,,,,,,,77.0,13
2409,2026-04-14,bull,18.4,19.8,18.4,19.8,556950317,244878331.6,2.274396078088928,1.0,19.5,True,False,-0.1436946115288221,,0.0,1.538461538461533,93.0,,,,,,,93.0,1
1326,2026-04-14,bull,49.9,54.9,49.0,54.6,118775741,51103211.35,2.3242324281055184,0.9491525423728818,52.9,True,False,-0.07130454545454543,,0.0,3.2136105860113506,93.0,,,,,,,93.0,2
4956,2026-04-14,bull,40.0,41.8,37.0,41.8,26550650,15966424.65,1.6629051639309869,1.0,38.6,True,False,0.06510343680709521,,0.0,8.290155440414493,93.0,,,,,,,93.0,3
6789,2026-04-14,bull,385.0,407.0,361.0,407.0,17000534,3935977.95,4.319265558893692,1.0,383.5,True,False,0.3665553724053724,,0.0,6.127770534550203,93.0,,,,,,,93.0,4
6205,2026-04-14,bull,62.5,68.5,62.5,68.5,5847111,1825834.2,3.2024326195664425,1.0,66.5,True,False,0.1855785714285715,,0.0,3.007518796992481,93.0,,,,,,,93.0,5
3443,2026-04-14,bull,2850.0,3050.0,2845.0,3050.0,4080105,2434690.15,1.6758210485223346,1.0,2830.0,True,False,0.3243087301587301,,0.0,7.773851590106018,93.0,,,,,,,93.0,6
4720,2026-04-14,bull,19.3,20.65,18.8,20.55,15447653,3532861.35,4.372561351721318,0.945945945945947,20.1,False,True,0.36665000000000003,,0.0,2.238805970149249,83.0,,,,,,,83.0,7
6234,2026-04-14,bull,32.65,34.35,31.55,34.35,5011043,1155850.2,4.335374082212383,1.0,31.65,False,True,0.27192777777777766,,1.0,8.530805687203792,83.0,,,,,,,83.0,8
2402,2026-04-13,bull,61.8,67.4,61.4,67.4,39548175,8608158.95,4.594266350065481,1.0,64.7,True,False,-0.028385211267605605,,1.0,4.173106646058744,93.0,,,,,,,93.0,1
3031,2026-04-13,bull,28.35,31.15,26.85,31.15,32357157,4048973.95,7.991446079814862,1.0,28.35,True,False,0.053444871794871805,,0.0,9.876543209876543,93.0,,,,,,,93.0,2
2484,2026-04-13,bull,32.1,34.9,31.8,34.9,19206934,5161162.8,3.7214354098653892,1.0,33.0,True,False,-0.008530965147452975,,0.0,5.757575757575761,93.0,,,,,,,93.0,3
3042,2026-04-13,bull,127.5,129.5,120.5,129.5,17751072,4427253.7,4.009499613722159,1.0,118.0,True,False,0.008642753623188469,,0.0,9.745762711864403,93.0,,,,,,,93.0,4
3673,2026-04-13,bull,50.6,55.0,49.95,55.0,14174474,7461783.25,1.8996094532764671,1.0,53.3,True,False,-0.02568471074380172,,0.0,3.1894934333958735,93.0,,,,,,,93.0,5
4949,2026-04-13,bull,88.5,93.1,84.0,93.1,10107291,6618997.7,1.5270123148705732,1.0,84.7,True,False,-0.092714406779661,,0.0,9.917355371900815,93.0,,,,,,,93.0,6
